country,crop,plant_median,temp_average,temp_at_planting,precip_at_planting,crop_code
Kentucky,Barley,280.5,13.8376371099218,16.2416233385656,77.623708386151,175
Maryland,Barley,285.5,12.6442320394633,14.3186320505082,81.0211274184866,218
Nevada,Barley,270.5,9.30049065417334,13.0659744365327,13.5811095446167,248
New Jersey,Barley,275.5,11.9272143790915,15.792713679265,83.9653331467602,250
North Carolina,Barley,301.5,14.6447715327372,12.8944437445521,84.9676532043508,265
Oklahoma,Barley,290,15.5368686167066,16.3438648466356,65.2257800567104,287
Pennsylvania,Barley,267.5,10.3620412957372,15.825116631218,87.372852909443,305
South Carolina,Barley,314.5,16.2061577574035,12.2692873228704,86.9307955537583,344
Texas,Barley,294,17.8185118121834,17.6311353787097,62.766336514489,387
Virginia,Barley,291,13.5395209271613,13.907170088316,84.4044239147438,423
Arkansas,Rice,125,16.0311780514918,19.5162497759876,130.297673523539,24
California,Rice,138.5,15.9054563927296,19.0389350814866,12.6777938505486,52
Louisiana,Rice,116,19.4296716394234,21.1368146525469,121.742322317214,201
Mississippi,Rice,126,17.0174371160151,20.5578824769915,129.788123623781,230
Missouri,Rice,133,14.465113304867,19.3577159710592,124.559706715389,232
Texas,Rice,113.5,20.5874024153652,21.7969357590457,89.8527486155786,388
Georgia,Rye,301,18.1765653807637,16.7284096590709,65.6040355465296,119
Indiana,Rye,278,10.3572791391875,14.0621947482468,76.3311398005787,145
Kansas,Rye,259,12.878807495956,20.3534373722186,66.3657690221242,169
Maryland,Rye,291.5,12.6069173665046,13.1085051659177,80.5711171592775,219
Minnesota,Rye,258.5,5.25963313398641,14.1700906271213,73.937904461382,228
Nebraska,Rye,260.5,8.96200787861332,16.2051657037362,53.2987785507007,243
New Jersey,Rye,281,11.5622838543609,14.3244520336938,83.9836114657159,251
New York,Rye,271,8.0763066439097,13.3173567763258,85.6183413805356,258
North Carolina,Rye,301,15.4706425453453,13.8888544771288,79.3407371686384,266
North Dakota,Rye,261.5,4.77168665792378,12.9021799800092,41.8747331146884,269
Ohio,Rye,273,9.6413642979682,14.2709235069044,70.9329957122411,285
Oklahoma,Rye,268,15.3244954399977,20.5700021799064,79.468782106874,288
Pennsylvania,Rye,272.5,10.0614540871633,14.5419188676516,85.3419134517291,306
South Carolina,Rye,306.5,16.9305364621328,14.4179583612216,72.5749182699283,345
South Dakota,Rye,261,6.24692242417004,14.5147524202563,44.8645907902085,348
Texas,Rye,281.5,16.3313941011948,18.3747332274282,60.9578271777017,389
Virginia,Rye,283,12.7609675226854,14.5019826528908,84.9568926604964,424
Wisconsin,Rye,250.5,6.1792359849005,15.8432139439344,98.6945790018051,440
Idaho,Wheat,113,7.0683468922442,7.52539851023905,38.1071006230415,143
Minnesota,Wheat,128.5,4.3957017747472,11.3080166162106,60.9221720044489,229
Montana,Wheat,123.5,5.65961634420783,9.35640517542529,46.5414504828139,236
Nevada,Wheat,117.5,8.89114608011774,9.09439595255711,22.5157684757922,249
North Dakota,Wheat,128,4.41018927857796,10.5356047792017,53.1399643210136,270
South Dakota,Wheat,115,7.05405104580342,9.51403351875141,57.2489190256722,349
Alabama,Wheat,310.5,16.7470945316417,13.4659202268971,98.2523152816495,1
Arizona,Wheat,355.5,21.6201795301875,11.6381481162231,21.4378150465924,23
Arkansas,Wheat,303.5,16.1483809961549,13.8649108295702,98.3343546518605,25
California,Wheat,349.5,16.7768881886798,7.85827414759986,54.2707984593095,53
Colorado,Wheat,260,9.85677968579855,16.5338137933369,30.588844491982,80
Delaware,Wheat,303,12.8859311474659,11.5632947234793,81.1735252838449,91
Florida,Wheat,318.5,19.0663306316551,15.0302274236031,82.2221344541792,115
Georgia,Wheat,313.5,17.9158658824295,14.4134887485423,71.7617974816772,120
Idaho,Wheat,279,7.0683468922442,9.62232601791206,30.0605683732289,143
Illinois,Wheat,291,12.1440981775994,13.0225426851039,73.4414603038974,144
Indiana,Wheat,288.5,11.1539232863901,12.4515348384407,71.4589182394966,146
Iowa,Wheat,276,9.60013254787864,14.2025764591774,79.0509615370869,151
Kansas,Wheat,275.5,12.5292234558295,16.4809976230333,54.8582342142174,170
Kentucky,Wheat,295,13.801764634037,13.3013308199058,82.2390149482105,176
Louisiana,Wheat,313.5,18.6455620540234,15.0318142927091,111.524692115197,202
Maryland,Wheat,300.5,12.9900371557231,11.9866487826401,81.785346373817,220
Michigan,Wheat,279,8.26731168988476,12.0049006954369,69.8660152188887,226
Mississippi,Wheat,305.5,17.0881688926464,14.5490906137555,106.168300282311,231
Missouri,Wheat,293.5,12.9480874801406,13.1374781458077,83.1070759173898,233
Montana,Wheat,273,5.65961634420783,10.2376777336034,25.5503080392024,236
Nebraska,Wheat,260.5,9.72748131837416,16.592168564852,44.1356362393001,244
Nevada,Wheat,270.5,8.89114608011774,12.6878062802882,14.1147171082752,249
New Jersey,Wheat,287.5,11.7248704300823,13.1234217071181,79.8349553457766,252
New Mexico,Wheat,262.5,13.8982518289335,19.2775746131323,47.5181025276705,253
New York,Wheat,279,8.11292092038494,11.8520282792066,76.9972289878944,259
North Carolina,Wheat,308.5,15.6728206949972,13.1230143537492,80.0615709067323,267
Ohio,Wheat,286.5,9.79621105651996,11.6839043762498,60.8279628586981,286
Oklahoma,Wheat,276,15.055515294147,18.680767978554,68.9921089968455,289
Oregon,Wheat,286,9.91477804258885,10.5129287712891,30.2577598859724,292
Pennsylvania,Wheat,272.5,10.2662059509475,14.7129808400218,85.7709189775317,307
South Carolina,Wheat,326.5,17.0953969109933,11.6114021746954,71.1752977485673,346
South Dakota,Wheat,262,7.05405104580342,14.8058988806557,39.4069741062267,349
Tennessee,Wheat,301,14.6955362096632,12.9665410590111,94.8280408648478,386
Texas,Wheat,290,16.2117436059858,16.7528376337653,54.2675823204946,390
Utah,Wheat,262.5,8.25745298483964,14.3105542407782,30.575086741952,415
Virginia,Wheat,301,14.1134066149107,12.8991089503607,81.5580722885634,425
Washington,Wheat,273.5,9.29574983791076,12.4689617823909,21.2261578088033,431
West Virginia,Wheat,293.5,11.7818116164383,11.6877598032725,79.6921592406737,434
Wisconsin,Wheat,263,7.0445412355796,14.5449321115259,86.76247144151,441
Wyoming,Wheat,255,7.7704995469305,14.9509084657169,31.4047051589949,443
Andhra Pradesh,Rice,151,28.4411695229499,32.4214330340462,53.7723750108313,14
Andhra Pradesh,Rice,182.5,26.1856864814013,28.2351207161307,191.061406760758,14
Andhra Pradesh,Rice,161.5,27.4604637268218,31.2949472750206,134.379675495926,14
Andhra Pradesh,Rice,165,27.2922448530786,30.1891683565426,101.438480048748,14
Andhra Pradesh,Rice,207,27.7727400654667,28.0302616793387,89.1016260509397,14
Andhra Pradesh,Rice,182.5,27.6286429529172,29.531403781627,208.058365711065,14
Andhra Pradesh,Rice,151,28.0683591965572,32.2511280076658,85.3783413012218,14
Andhra Pradesh,Millet,182.5,27.9158939533931,29.0575018113592,86.5465967318327,13
Andhra Pradesh,Millet,165,28.9942564062841,32.5194760583641,51.4336254777091,13
Andhra Pradesh,Millet,175.5,26.7706875210794,29.3336674360148,173.30215678389,13
Andhra Pradesh,Millet,154.5,28.2103261746759,32.2309252530989,64.638960563295,13
Assam,Rice,179,24.1003114945887,27.6839801506476,621.215764599362,27
Assam,Rice,172,23.9181528927302,27.8976574132126,434.970971627991,27
Assam,Rice,165,23.8283430430502,27.5612290345226,330.749876957644,27
Assam,Rice,182.5,23.5864505552197,26.8077063823122,503.978395752392,27
Assam,Rice,196.5,23.8504101416717,28.093008488745,409.948997283639,27
Assam,Rice,158,23.2412373864316,27.2193047387238,401.544093998464,27
Assam,Rice,319,23.2257318905642,20.8663003864424,27.9566640254692,27
Gujarat,Millet,175.5,26.8447127652508,31.7620107448389,107.448232992833,133
Gujarat,Millet,186,26.7604479049874,30.6512476246532,128.939606505916,133
Gujarat,Millet,182.5,26.6619406353737,29.8201706984735,175.231243091678,133
Gujarat,Wheat,326,26.5841615169831,24.5222112440874,6.12330896274118,135
Gujarat,Wheat,322.5,26.9705749474931,24.010873700206,6.22693308002296,135
Gujarat,Rice,168.5,27.370070938254,30.2789509432215,236.927209864627,134
Himachal Pradesh,Wheat,322.5,15.5456634268353,11.4555339902894,21.4936047768417,140
Himachal Pradesh,Wheat,343.5,21.4561303362744,13.0912887469015,30.8750438524002,140
Himachal Pradesh,Wheat,354.5,20.7864680151868,12.1313792683132,45.3176738933846,140
Himachal Pradesh,Wheat,319,13.6365806355575,10.7108503449706,14.8164717142043,140
Himachal Pradesh,Barley,263,13.6365806738758,16.8339097879142,149.643580167932,138
Himachal Pradesh,Barley,119.5,15.125565577456,18.6731026473576,40.5686795421248,138
Himachal Pradesh,Rice,186,18.1868466764739,24.9094489423079,308.653072278909,139
Karnataka,Rice,172,25.406345823649,25.4715622550861,597.948989553412,171
Karnataka,Rice,203.5,24.5165182322475,24.5123219275269,87.8030519540168,171
Karnataka,Rice,3.5,24.6022728755548,21.1864989670563,10.6656416020657,171
Karnataka,Rice,168.5,26.6136454643641,27.7082480551521,41.1585082052967,171
Karnataka,Rice,158,26.7851984781745,27.1164658416999,759.551469362544,171
Karnataka,Rice,182.5,24.8135740047497,24.8036737136476,53.51919467459,171
Karnataka,Rice,168.5,23.0027883607871,22.3758126784735,564.02781072771,171
Karnataka,Rice,151,25.4372368106503,27.4059764584289,79.5619146131897,171
Karnataka,Rice,196.5,23.9458478109004,23.0539773929642,273.279755768951,171
Karnataka,Rice,161.5,23.0480942460015,23.3266396262269,123.153834092251,171
Karnataka,Wheat,305,25.2630689854569,24.3096302808212,69.0020097517853,172
Karnataka,Wheat,287.5,25.4372368071987,25.0648085715586,120.727310660652,172
Karnataka,Wheat,294.5,27.1400257622816,26.0105427753249,81.5566440922703,172
Kerala,Rice,140.5,26.8326106955526,28.2088749512434,318.830816153912,181
Kerala,Rice,119.5,27.115397063253,28.6574722060453,191.804229941126,181
Kerala,Rice,130,26.4380609731168,28.3227729044187,171.610357381914,181
Kerala,Rice,259.5,26.7971171179281,25.955478995197,345.381913175737,181
Kerala,Rice,277,26.6050021840268,26.3179193879766,245.761235986236,181
Kerala,Rice,245.5,27.1148389262028,26.353032865383,330.753495940193,181
Maharashtra,Wheat,319,27.1102103664044,23.3367436222187,12.0644488128194,211
Maharashtra,Wheat,315.5,27.3458513584446,23.6802590370835,13.4210324077414,211
Maharashtra,Wheat,322.5,25.0372551766298,22.6505579329039,26.0708687422319,211
Maharashtra,Wheat,326,26.1564818517116,22.8509621010985,21.3790933379676,211
Maharashtra,Rice,154.5,26.6172527236918,28.8666129613486,396.490480143695,210
Maharashtra,Rice,189.5,27.2188788417235,28.9081121887527,361.742562095929,210
Maharashtra,Millet,179,25.8391691567983,27.807408969561,135.704984526375,209
Maharashtra,Millet,189.5,25.2545156616261,25.5883188093977,240.814397650885,209
Orissa,Rice,182.5,27.2236720700462,29.4776868999874,261.628340443631,297
Orissa,Rice,182.5,25.7162607182927,28.0355903858573,278.37249734698503,297
Orissa,Rice,165,25.9215409613207,29.1322960937926,150.815067914543,297
Orissa,Rice,168.5,26.0022457750044,31.08309282814,229.149797253352,297
Orissa,Rice,182.5,26.2266882291394,28.9819031629395,307.587932860357,297
Orissa,Rice,158,25.5393115312597,30.1916593276549,171.006039438506,297
Orissa,Rice,158,26.7794020070705,30.0898742188092,138.617944583514,297
Orissa,Rice,175.5,26.8921681731575,29.8760141998385,241.730930793195,297
Orissa,Rice,343.5,27.2236720700462,22.2921365386129,11.7521234057379,297
Orissa,Millet,158,25.9215409570298,29.2411147621174,125.545451397761,296
Rajasthan,Millet,186,26.0161124090675,31.5976081637849,90.561161072264,317
Rajasthan,Millet,188,26.2903776644631,32.1531166352765,89.0847689256954,317
Rajasthan,Millet,193,25.7952293384031,31.0273870981769,208.666224331506,317
Rajasthan,Millet,186,25.5786310293594,32.7380566783791,86.3025546406993,317
Rajasthan,Millet,186,25.2487280947206,31.2185820355788,153.338551643523,317
Rajasthan,Millet,189.5,25.8275273375464,31.6201103189158,116.963297044635,317
Rajasthan,Millet,182.5,24.9472555943962,31.7527582301573,124.943783837416,317
Rajasthan,Millet,175.5,25.3895250351337,31.919120410584,89.0901996323452,317
Rajasthan,Millet,175.5,26.0273110418462,34.3677275884877,41.8540740684665,317
Rajasthan,Wheat,319,25.5733639030739,21.4238607472148,4.69777701468986,319
Rajasthan,Wheat,333,26.2197978040335,20.506711911715,6.44723668061198,319
Rajasthan,Wheat,319,25.7560793454758,21.465715621844,5.9573761753896,319
Rajasthan,Wheat,322.5,25.4688656078915,21.6261920214202,11.1883109894293,319
Rajasthan,Wheat,326,25.1525200292156,19.9064518724693,5.5410021701761,319
Rajasthan,Wheat,322.5,25.9424336755487,21.6819866038278,8.64516876320521,319
Rajasthan,Rice,214,26.1388931523101,27.2727131191972,300.991797819998,318
Tamil Nadu,Rice,182.5,26.1047173481746,26.470098895344,125.163834515699,380
Tamil Nadu,Rice,133.5,26.6789191354494,30.4356472727939,82.1617981163842,380
Tamil Nadu,Rice,151,26.5312267506993,27.1980610506699,131.667356437696,380
Tamil Nadu,Rice,217.5,28.0980873503698,28.6227582904268,108.233201616123,380
Tamil Nadu,Rice,168.5,27.6237234172614,28.0244165067923,23.8580632129944,380
Tamil Nadu,Rice,133.5,28.5705031957729,31.6471560123399,46.8465605858751,380
Tamil Nadu,Rice,165,28.1015853335204,30.1250120166116,34.9871419661717,380
Tamil Nadu,Rice,273.5,28.0980873503698,28.1567807097744,147.094946566055,380
Tamil Nadu,Rice,238.5,28.0183876900842,28.4858575594414,109.89333754239,380
Tamil Nadu,Rice,245.5,28.4555363380486,29.6036647364247,143.774917368831,380
Tamil Nadu,Rice,251,28.4540074357267,29.3266135054421,116.642588981251,380
Tamil Nadu,Rice,263,27.4530190030797,27.5343166618233,95.0281181650071,380
Tamil Nadu,Rice,256,28.1015853335204,28.5335892866713,117.633897093738,380
Tamil Nadu,Rice,252.5,26.3445884029929,26.3860441806038,106.42146510644,380
Tamil Nadu,Rice,200,26.6789191354494,27.7249408830491,95.0369070723216,380
West Bengal,Rice,186,26.1710092684043,29.4895614539303,294.655461029925,432
West Bengal,Rice,193,24.4179349830086,28.1390259210463,671.453597991885,432
West Bengal,Rice,182.5,26.3374520130836,29.6700334989554,262.744792813149,432
West Bengal,Rice,182.5,26.6160438178094,29.5527316448256,272.899702164206,432
West Bengal,Rice,186,26.4833322852996,29.1790691160453,319.946485620168,432
West Bengal,Rice,343.5,26.1710092684043,20.2511545522809,6.32961813068487,432
West Bengal,Rice,358,26.4833322852996,20.1434959864441,9.39363377409648,432
West Bengal,Rice,340,26.6160438178094,21.1991589609791,9.54543108711583,432
West Bengal,Rice,322.5,24.4179349830086,21.7522171564691,10.7559645757278,432
West Bengal,Wheat,347.5,26.3012478487082,19.4813862959996,4.93233417067422,433
New South Wales,Wheat,136,16.9032432638284,12.8701895524791,47.8326801424798,257
New South Wales,Barley,136,16.7745065936677,12.7944160706067,48.3589669508822,254
New South Wales,Rice,289,16.6160723763757,16.4100926349867,45.3102219609905,256
New South Wales,Millet,289,16.59331864058,16.6661017176316,58.5203517366254,255
Queensland,Wheat,151.5,19.5929965356052,14.3213336472482,38.2037665081931,316
Queensland,Barley,136,19.0234621052467,15.4845569840903,46.2393422303322,314
Queensland,Millet,304,19.2006600977976,21.4694097284039,66.6008196828741,315
South Australia,Wheat,136,16.3722869818407,13.5270731768182,44.3666104422892,343
South Australia,Barley,166.5,16.2323033072118,10.8695547316903,44.7778497042953,342
Victoria,Wheat,166.5,15.4233642440316,9.3553023310059409,37.4860478664522,419
Victoria,Barley,166.5,15.4696482277343,9.42927900942151,36.4199529723182,417
Victoria,Millet,309.5,14.8964573476439,16.202296946242,46.6156161305176,418
Western Australia,Wheat,151,17.9605559739274,13.7492774769516,63.6081267751137,438
Western Australia,Barley,136,16.9826479786688,14.2373564289108,51.8439588884255,435
Western Australia,Millet,304,17.5284660320346,17.8818853608858,28.3682308397836,436
Altai Krai,Wheat,135.5,2.41117349313025,12.4198055991179,42.1886153745675,12
Altai Krai,Barley,146,2.41112620344354,14.401673051031,43.9703262391362,9
Altai Krai,Rye,232.5,2.4113419043451,16.4412639712547,49.6191049753561,11
Bashkir ASSR,Wheat,237.5,2.71178533901321,15.1473952331268,50.0831076072526,32
Bashkir ASSR,Rye,237.5,2.71178533849454,15.1473952331845,50.0831075998038,31
Bashkir ASSR,Wheat,131,2.71178533901321,11.7919601167981,37.6187939374031,32
Central and Western Ukraine,Wheat,242.5,7.59570654675626,16.0049602824876,57.5342817064172,64
Central and Western Ukraine,Rye,242,7.38597014077473,15.8087591666111,59.6034702126799,63
Central and Western Ukraine,Barley,100.5,7.72110415906588,7.47872491081163,42.5813114004882,61
Central and Western Ukraine,Millet,130.5,7.6124486485546,13.411076364822,57.127554428623,62
Chelyabinsk,Wheat,125.5,2.39975780904461,10.0712710661167,33.2006807848812,69
Chelyabinsk,Rye,232.5,2.40221271945587,16.0206592708698,49.737993312947,68
Chelyabinsk,Barley,135.5,2.39906474446837,12.6815243274909,37.0310543308488,67
Eastern and Southern Ukraine,Wheat,232.5,8.12937162484024,19.433163962782,41.5618107454734,98
Eastern and Southern Ukraine,Rye,242.5,8.18850641995785,17.7458314563999,40.3342451259879,97
Eastern and Southern Ukraine,Barley,94.5,8.41182939308437,6.62080032934557,35.7994614855833,95
Eastern and Southern Ukraine,Millet,125.5,8.31858575770572,13.859740316797,43.6667032774012,96
Kirovohrad,Wheat,248.5,8.23315021469554,16.4687210872764,40.6835797546253,183
Kirovohrad,Barley,100.5,8.23315021422151,7.96522138083233,36.9355354298691,182
Kursk,Wheat,242.5,6.06941999803704,15.6131836356738,56.4938414461779,186
Kursk,Rye,232.5,6.07670560345727,17.3489080248543,60.290550934193,185
Kursk,Barley,120,6.06595636670297,10.9411804751613,46.26864173929,184
Northeastern Ukraine,Wheat,242,7.05874613501264,16.1764491374752,52.2387560024894,281
Northeastern Ukraine,Rye,242.5,7.00728598281937,15.9403811370265,52.6488045310926,280
Northeastern Ukraine,Barley,105,7.32962910499037,8.59620605214735,39.7487580573317,278
Northeastern Ukraine,Millet,135,7.2225698058088,15.0328660528391,46.4768918660067,279
Novosibirsk and Omsk,Wheat,145.5,1.06343326846519,13.2073896918207,39.2962018812215,284
Novosibirsk and Omsk,Barley,156.5,1.05376358606895,15.4214937538564,45.0846505465311,282
Novosibirsk and Omsk,Rye,242.5,1.08420605157793,13.5519780288696,44.1321723109777,283
Orenburg,Wheat,120,4.08811521622102,10.464151890392,28.8682385419963,295
Orenburg,Rye,237.5,4.09448338267778,17.2544527159929,35.1009014490467,294
Orenburg,Barley,110,4.08631250805201,7.67343031943698,28.0570084356209,293
Rostov,Wheat,242.5,9.15960257242948,19.2853281465638,35.3119823305966,323
Rostov,Barley,100.5,9.16082077659614,8.89148979865428,36.2015788874062,321
Rostov,Millet,125.5,9.16019930339046,14.6904492082607,42.1672778167661,322
Saratov,Wheat,253.5,5.848661469472,14.9966959963021,39.1174372711799,327
Saratov,Wheat,120,5.848661469472,11.7172413857228,32.09793864208,327
Saratov,Rye,237.5,5.84860518825571,18.1349112443543,41.0122731146573,326
Saratov,Barley,109.5,5.84867724836085,8.86092057122084,29.8262777939252,325
Southern Ukraine,Wheat,248.5,10.3397306018702,18.2270859663903,36.4997953257995,357
Southern Ukraine,Rye,263,10.0156780990068,15.579895078084,35.5046921639293,356
Southern Ukraine,Barley,80,10.1948574919667,4.20281423244955,29.6915007209147,354
Southern Ukraine,Millet,120.5,10.1395254542778,12.8673019065544,35.7190423000002,355
Stavropol Krai,Wheat,263,10.1311188482554,15.9551182931503,36.9031258858168,364
Stavropol Krai,Barley,89.5,10.0992371153303,6.65379469468571,35.3097848016043,362
Stavropol Krai,Millet,120,10.1830182663611,13.6823503060981,46.7175690682734,363
Voronezh,Wheat,238,6.53335481337088,17.5012288747721,45.4907173584068,429
Voronezh,Rye,238,6.53754326907425,17.5040824989109,45.4528728830244,428
Voronezh,Barley,105,6.53139605877594,8.25987806027406,33.7894858957236,426
Voronezh,Millet,125.5,6.53239572997593,13.0200632611247,42.3612092296636,427
Albania,Barley,319,9.19799736837501,5.64053222543834,136.979472950657,3
Albania,Rye,319,9.24395680327782,5.66679370037917,132.895359813883,4
Macedonia,Barley,319,10.1651373067247,5.74655391122057,72.7195486279358,203
Macedonia,Rye,319,10.1649010618577,5.74657771585346,72.7566050017777,205
Denmark,Barley,122,7.80550225918987,8.5698482416241,44.8982026062539,92
Denmark,Wheat,286.5,7.8055022586002,9.67713800154098,76.2608268353445,93
North Korea (central bowl),Wheat,45.5,9.56727942616739,-4.12137457117664,15.4195581131535,273
North Korea (central bowl),Barley,45.5,9.57523641543757,-4.10818418083767,15.4554891471899,271
North Korea (central bowl),Wheat,289,9.56727942616739,12.0057146942162,44.8989492769548,273
North Korea (central bowl),Barley,289,9.57523641543757,12.0119195363914,44.894755896604,271
Iraq,Rice,128.5,23.8223357464837,27.7577932260983,10.4271322746406,157
Kenya,Rice,121,23.4421824319938,23.8619447742063,138.892489926473,179
Nigeria,Rice,182,26.7381933816076,27.2503561872664,160.738613408171,264
Nigeria,Rice,121,26.6695888319128,27.6696722746009,172.508039718835,264
Nigeria,Rice,364.5,26.7381933816076,23.2763235927429,0.501150686313009,264
Nigeria,Rice,335,26.6695888319128,26.2890321320905,25.1802983934576,264
Somalia,Rice,156.5,27.5279415623051,27.1141678575485,52.59231018183,337
Tanzania,Millet,61,21.9511487350449,22.7209387856956,136.856822273475,384
Tanzania,Rice,44.5,22.3291420479177,22.7055031834391,125.65918347903,385
Turkey,Rye,304,9.60154059201476,8.26651953424103,39.0472541356931,403
Turkey,Wheat,90,11.6034085428413,8.18794157175359,59.545860856603,404
Zimbabwe,Millet,319.5,21.1003830576254,24.2668446988608,78.235201550242,448
Zimbabwe,Rice,319.5,21.1048926997178,24.2721761139581,78.2096795312257,449
Zimbabwe,Wheat,342,21.1084064135072,24.1222522749143,123.310045277837,450
Zimbabwe,Barley,121,21.1035478205179,19.7079635439485,19.2572036086439,447
